File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\Tick.java,184,65,46,19,17,0,102,511,45,279
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\TickType.java,57,5,2,0,5,0,47,258,40,234
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\TickUnit.java,201,64,42,19,18,0,119,599,45,279
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\TickUnits.java,212,72,47,15,17,0,123,643,54,343
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\TickUnitSource.java,81,6,5,0,7,0,68,394,39,225
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\Timeline.java,145,11,10,0,12,0,122,683,41,249
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\ValueAxis.java,1771,777,553,127,150,0,844,4583,113,827
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\axis\ValueTick.java,149,42,27,11,15,0,92,441,40,233
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\block\AbstractBlock.java,635,243,179,52,51,0,341,1428,48,293
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\block\Arrangement.java,85,10,7,0,8,0,67,391,41,244
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\block\Block.java,121,14,13,0,12,0,95,482,42,248
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\block\BlockBorder.java,244,101,75,15,20,0,123,625,45,268
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\block\BlockContainer.java,285,122,88,23,23,0,140,688,47,284
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\block\BlockFrame.java,73,9,8,0,7,0,57,310,39,226
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\block\BlockParams.java,139,30,21,3,14,0,95,480,39,225
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\block\BlockResult.java,81,15,10,1,9,0,57,288,39,225
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\block\BorderArrangement.java,538,373,245,64,30,1,135,719,46,288
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\block\CenterArrangement.java,333,141,88,30,26,1,166,848,41,241
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\block\ColorBlock.java,191,66,48,10,15,0,110,514,45,268
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\block\ColumnArrangement.java,392,210,132,41,29,2,153,827,40,234
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\block\EmptyBlock.java,132,34,22,3,11,0,87,455,44,263
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\block\EntityBlockParams.java,59,4,3,0,5,0,50,285,39,225
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\block\EntityBlockResult.java,59,5,4,0,6,0,48,257,39,225
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\block\FlowArrangement.java,451,236,147,50,32,1,183,942,41,243
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\block\GridArrangement.java,453,246,167,62,35,0,172,837,41,240
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\block\LabelBlock.java,450,180,134,30,39,0,231,967,50,308
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\block\LengthConstraintType.java,58,6,2,0,6,0,46,254,40,233
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\block\LineBorder.java,243,118,92,19,19,0,106,506,43,266
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\block\RectangleConstraint.java,360,150,90,22,31,0,179,796,43,255
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\date\MonthConstants.java,71,15,14,0,17,0,39,246,27,186
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\date\package-info.java,5,1,1,0,1,0,3,11,3,11
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\date\SerialDate.java,974,354,236,67,127,0,493,2647,27,186
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\date\SpreadsheetDate.java,442,173,112,35,47,0,222,1266,27,186
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\editor\ChartEditor.java,63,6,5,0,7,0,50,268,39,225
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\editor\ChartEditorFactory.java,60,5,4,0,6,0,49,258,39,225
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\editor\ChartEditorManager.java,95,18,13,2,9,0,68,359,40,231
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\editor\DefaultAxisEditor.java,526,227,166,23,71,0,228,967,42,244
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\editor\DefaultChartEditor.java,278,147,116,7,35,0,96,500,42,246
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\editor\DefaultChartEditorFactory.java,69,10,6,1,7,0,52,270,39,225
